name,rating,country,month_year,food_senti,service_senti,resta_senti,price_senti,room_senti,review_senti,subject_senti
Inepicurable,5,singapore,Aug-16,0,0,0,0,0,5,3
Farsheen H,5,new zealand,Aug-16,3,3,0,0,3,7,1
Dnagerous,5,perth,Aug-16,0,0,0,0,2,7,0
iangdickinson,5,auckland new zealand,Aug-16,0,0,0,0,2,11,2
Kathleen O,5,null,Aug-16,3,0,3,0,3,14,1
Shamlal,5,new zealand,Aug-16,0,0,0,0,6,11,3
Rob J,4,united kingdom,Aug-16,0,1,0,0,0,10,1
AdrianMcCormick,4,null,Aug-16,0,0,0,0,3,2,1
LoftusroadW12,4,singapore,Aug-16,0,0,1,0,3,8,3
Walt A,5,texas,Aug-16,0,0,0,0,0,4,2
Yuki L,4,new zealand,Aug-16,1,0,0,0,2,12,0
Elizabeth77002,4,united kingdom,Aug-16,0,0,0,0,1,8,0
Mcfetties,3,south africa,Aug-16,0,0,0,0,0,10,2
Bkap11,5,singapore,Aug-16,0,0,0,0,2,6,1
Celia_Stan,5,singapore,Aug-16,4,0,0,0,4,10,2
madmum013,5,australia,Aug-16,0,0,0,0,1,11,1
Normalah A,4,hawaii,Aug-16,0,0,0,0,0,3,1
CassieCat3,5,malaysia,Aug-16,0,0,0,0,3,8,1
Karen H,3,australia,Aug-16,0,0,0,0,3,10,0
Danny W,5,london,Aug-16,0,0,0,0,0,10,0
FilBee,4,nevada,Aug-16,3,0,0,0,0,7,0
RHLLondon,5,illinois,Aug-16,2,0,0,0,4,14,1
Olympic400,5,singapore,Aug-16,2,0,2,1,1,4,3
intnltrvlr,5,null,Aug-16,2,0,0,0,3,8,0
Tyraz,5,united kingdom,Aug-16,0,0,0,0,4,6,1
Etienne D,5,croydon,Aug-16,0,0,0,1,0,2,1
alex j,5,new zealand,Aug-16,0,0,0,0,2,13,0
GJgetaway,5,canberra,Aug-16,0,0,0,0,5,12,1
WalesNZ88,5,busselton wa,Aug-16,0,0,0,0,2,7,1
ralee21,5,united kingdom,Jul-16,5,1,0,0,3,17,2
Gary D,5,denmark,Jul-16,0,0,0,0,0,9,2
drmdobson,5,australia,Jul-16,0,0,0,0,2,8,0
Gtdane,4,australia,Jul-16,0,0,0,0,2,14,2
707Denis,5,brisbane,Jul-16,1,0,0,1,1,5,1
Jennifer C,5,australia,Jul-16,0,0,0,0,2,10,0
WynChil,5,new zealand,Jul-16,0,0,0,0,3,14,2
NN289,5,australia,Jul-16,0,2,0,0,2,5,0
60stravellers2014,5,australia,Jul-16,0,0,0,0,0,9,0
Haggis45,4,australia,Jul-16,0,0,0,0,4,9,1
David S,5,norway,Jul-16,4,0,0,0,1,12,2
pattywalker2016,4,null,Jul-16,2,0,0,0,1,8,1
Rune H,5,australia,Jul-16,0,0,0,0,0,4,1
Zahid U,3,null,Jul-16,0,0,0,0,1,9,3
Rachit V,4,canada,Jul-16,0,0,0,0,2,7,2
Travelling_Nads,4,philippines,Jul-16,0,0,0,0,4,12,1
lainielynch,4,united arab emirates,Jul-16,0,0,0,0,2,3,1
Birdiebeach,4,georgia,Jul-16,0,0,0,0,0,5,0
elsbethcat,4,sydney,Jul-16,0,-1,0,0,2,6,-1
Janzen K,1,france,Jul-16,1,0,0,0,0,4,0
passportreadyatl,4,australia,Jul-16,0,0,0,0,0,7,0
sgsydney,4,null,Jul-16,0,0,0,0,2,8,1
Whoopie89,4,null,Jul-16,0,0,0,0,0,7,2
Stephen A,3,australia,Jul-16,0,0,0,0,1,8,0
EnlightenedSoul,4,united kingdom,Jul-16,0,0,0,0,6,13,2
AlisonHu,3,south australia,Jul-16,0,0,0,0,0,1,0
Carmela D,5,australia,Jul-16,0,0,2,0,3,9,1
Ron B,5,sydney,Jul-16,3,3,0,0,3,7,1
Tamara T,5,district of columbia,Jul-16,0,0,0,3,0,12,1
dsut4392,4,australia,Jul-16,0,0,0,0,1,2,2
LTSydney,5,,Jul-16,3,0,0,0,0,12,1
davidbViennaVA,5,jakarta,Jul-16,0,0,0,0,4,10,1
cch121431,4,null,Jul-16,0,0,0,0,-3,5,2
HobartianExplorers,4,new zealand,Jul-16,2,0,0,0,5,9,2
JakartaRaiders,5,australia,Jul-16,1,1,0,0,2,7,1
Val S,5,ukraine,Jul-16,0,0,0,0,2,10,1
GenNZ,5,australia,Jul-16,0,0,0,0,3,8,1
GailandGreg,5,florida,Jul-16,0,0,0,0,5,16,0
Targo13,5,singapore,Jul-16,0,0,0,0,5,10,0
fionawinkler,3,georgia,Jul-16,0,3,0,0,3,2,-1
skip15000,4,costa rica,Jul-16,0,0,0,0,2,12,0
iamjohnny,3,indonesia,Jul-16,1,1,0,0,0,4,1
Globetrekers,3,australia,Jul-16,0,0,0,0,0,6,-1
ochassot,5,australia,Jul-16,2,0,0,0,5,11,0
Jill A,5,null,Jul-16,3,0,0,0,3,9,2
MCoia,5,null,Jul-16,0,0,0,0,2,12,1
Easterbeilbs,5,null,Jul-16,0,0,0,0,3,5,1
cameron s,5,canada,Jul-16,0,0,0,2,2,11,1
SydneyGal37,5,adelaide,Jul-16,0,2,0,0,2,5,2
Kevin S,4,null,Jul-16,0,0,0,0,4,6,0
WilliamBiol,5,null,Jul-16,0,0,0,0,3,7,2
Tina C,5,null,Jul-16,0,0,0,0,1,6,0
Leen316,5,australia,Jul-16,0,0,0,0,3,6,2
zzzerman,5,null,Jul-16,5,0,0,0,6,12,1
Lei A,1,australia,Jul-16,2,0,0,0,0,6,2
H L,5,australia,Jul-16,2,2,0,0,2,8,1
Chantel F,5,null,Jul-16,4,0,0,0,4,15,1
Janey J,5,china,Jul-16,2,0,0,0,4,7,0
boston0007,5,new hampshire,Jul-16,0,0,0,0,0,5,1
usand3crazykids,5,australia,Jul-16,0,0,0,0,0,6,3
p4165551234,4,new zealand,Jul-16,0,0,0,0,4,7,0
David K,3,co.,Jul-16,0,0,0,0,4,13,2
Sam J,4,florida,Jul-16,0,0,0,0,2,8,0
moeline,5,australia,Jul-16,0,0,0,0,7,16,0
laurislaue,3,new jersey,Jul-16,0,0,0,0,1,11,1
Grant G,2,switzerland,Jul-16,0,0,0,0,2,13,4
Partington1,4,united kingdom,Jun-16,0,0,1,0,1,10,-1
Mike R,5,singapore,Jun-16,0,4,0,0,4,7,3
Nomad R,5,null,Jun-16,4,0,0,0,5,21,1
HPLK,4,australia,Jun-16,0,0,0,0,0,7,2
Bigjim8282,3,new york,Jun-16,0,0,0,0,0,3,0
Carola T,5,united kingdom,Jun-16,0,0,0,0,5,9,0
Nigletti,5,singapore,Jun-16,3,0,0,0,1,6,1
Burak T,5,australia,Jun-16,0,0,0,0,2,5,1
Durris681,4,australia,Jun-16,1,0,0,0,3,8,1
l1nda1,4,indonesia,Jun-16,0,0,0,0,0,7,3
katrinawehipeihana,4,singapore,Jun-16,0,0,1,0,0,3,2
Abby H,5,bahrain,Jun-16,5,0,0,0,0,7,1
Darnel-HDI,5,australia,Jun-16,0,0,0,0,4,8,1
KMLIMSG,4,australia,Jun-16,0,1,0,0,1,6,1
Milk_Sheik,3,delhi,Jun-16,0,0,0,0,0,5,2
Rick U,5,jakarta,Jun-16,0,0,0,0,2,2,2
abax10,5,washingtoin dc,Jun-16,1,0,0,0,2,7,2
Dipayan_Nag,4,utah,Jun-16,0,0,0,0,0,7,3
gotenchi,5,null,Jun-16,0,0,0,0,4,6,0
stumack,4,new zealand,Jun-16,0,0,0,1,2,12,1
Aglaure,4,australia,Jun-16,0,0,0,0,0,4,0
Bobskins,5,india,Jun-16,2,0,0,0,6,12,1
Kiwilass,5,null,Jun-16,0,0,0,0,0,9,2
jazzyjake,4,australia,Jun-16,2,2,0,0,2,6,1
RiteshVerma_sabre,5,australia,Jun-16,0,3,0,0,3,10,1
Kelsey M,5,singapore,Jun-16,0,0,0,0,0,6,2
Rihck,4,new jersey,Jun-16,0,0,0,0,0,4,1
HelenB65,4,new zealand,Jun-16,0,0,0,1,1,6,1
momo8702,5,china,Jun-16,0,0,0,0,1,5,1
Kweeing N,5,new zealand,Jun-16,0,0,0,1,1,8,1
Kim D,5,malaysia,Jun-16,0,0,0,0,6,12,1
Charron,5,australia,Jun-16,0,0,0,0,2,6,5
Cassie930,4,null,Jun-16,0,0,0,0,2,11,1
meiling_9,5,australia,Jun-16,0,0,0,0,0,4,2
sandywalvisch,5,singapore,Jun-16,0,0,0,0,3,8,2
Costas T,3,null,Jun-16,4,0,0,4,4,4,-1
mabaus,3,australia,Jun-16,0,0,0,0,0,6,2
TheVinesNBranches,5,perth,Jun-16,0,2,0,0,5,13,1
Kasspper,5,null,Jun-16,3,0,0,0,3,12,1
Elizabeth M,4,singapore,Jun-16,0,0,0,0,4,9,1
rwlid,4,new zealand,Jun-16,0,0,0,0,0,3,1
wally s,4,asia,Jun-16,0,3,0,0,0,12,2
secinue,4,null,May-16,0,0,0,0,4,6,0
Shellstay,5,thailand,May-16,0,0,10,0,10,8,1
Kristopher M,5,singapore,May-16,0,0,0,0,3,7,1
Pasteur T,4,sydney,May-16,0,0,0,1,0,14,2
HotelCritic17,4,puerto rico,May-16,-1,0,0,0,2,3,1
Daniel Y,5,null,May-16,0,7,0,0,0,12,1
J0diel0u,5,singapore,May-16,0,3,0,0,0,8,0
isla-soleada,4,sydney,May-16,0,0,0,0,3,8,0
Rene K,5,australia,May-16,1,0,0,0,2,10,3
00Jay,4,united kingdom,May-16,4,0,0,0,4,10,1
ss210154,4,canada,May-16,0,0,0,0,2,6,1
mshapiera,4,null,May-16,0,0,0,0,2,9,1
Debbie B,4,canada,May-16,2,0,0,0,2,6,0
doboyz_CAN,5,australia,May-16,0,0,0,0,3,9,0
Mariona I,5,singapore,May-16,0,1,0,0,1,2,0
The_Doctor01,5,singapore,May-16,0,0,0,0,2,14,1
Annie11270,5,null,May-16,0,0,0,0,3,11,2
TheJensJourney,5,new zealand,May-16,1,0,0,0,0,5,0
Angela_kyz,5,null,May-16,0,6,0,0,0,10,0
Darktauren,5,null,May-16,1,0,0,0,0,1,0
LynB1,5,null,May-16,1,0,0,0,2,8,1
FabulousMsEmma,4,minnesota,May-16,0,0,0,0,3,7,1
Keith G,4,null,May-16,0,0,0,0,3,6,1
Caryn T,4,bishops stortford uk,May-16,0,0,0,0,0,10,0
tlabossiere,4,united kingdom,May-16,0,0,0,0,1,3,0
Ianplows,4,new zealand,May-16,0,0,0,0,0,5,1
Mister_Liam,4,auckland,May-16,0,0,0,0,2,7,1
Tom_H503775,4,illinois,May-16,0,0,0,0,3,3,1
Cass2007,3,null,May-16,0,0,0,0,0,4,0
clumont,5,australia,May-16,3,3,0,0,6,14,-1
Rosemarie R,5,california,May-16,0,0,1,0,0,8,1
Ainasierra,3,guatemala,May-16,0,0,0,0,0,7,1
_martin_jarvis,5,null,May-16,0,0,0,0,4,6,0
kentiks,4,null,May-16,0,0,0,0,3,5,1
Lesly R,5,china,May-16,2,2,0,0,3,6,1
Bruno B,5,australia,May-16,1,0,0,0,0,2,4
David Fuho J,3,france,May-16,0,0,0,0,1,5,1
HKJAZZ,1,indonesia,May-16,0,3,0,0,4,6,3
Wendy R,5,australia,May-16,3,0,0,0,7,18,0
LisGParisMiami,4,finland,May-16,0,0,0,0,7,9,1
valdy v,4,new zealand,May-16,1,0,0,0,2,11,0
kgreenwood,4,sydney,May-16,0,0,0,0,4,6,1
ToniFinland,5,ukraine,May-16,0,0,0,4,4,13,1
Stephanie J,5,singapore,May-16,0,2,0,0,0,6,2
Deborah F,5,null,May-16,2,2,0,0,2,8,2
Michael P,4,minnesota,May-16,0,0,0,0,1,5,2
do1ce,5,singapore,May-16,2,4,0,0,3,12,0
Cassia82,5,united kingdom,May-16,0,0,0,0,0,4,1
BruceOrlando,5,australia,May-16,0,0,0,1,0,9,2
MarkShawcross,4,western australia,May-16,0,0,0,0,2,4,1
JayAimDee,4,texas,May-16,2,0,0,0,0,6,1
timbo144,4,null,May-16,0,0,1,0,2,9,0
tranzactnow,5,vietnam,May-16,0,0,0,0,0,7,0
StaceyPurcell,5,japan,Apr-16,0,0,0,0,0,9,2
engboon,4,pj,Apr-16,0,0,0,0,0,9,2
150matthew,5,australia,Apr-16,0,0,0,0,7,8,0
muuuuu,5,australia,Apr-16,0,0,0,1,3,12,1
skeez,4,china,Apr-16,0,0,0,0,0,8,1
627Benjiboy,5,new york,Apr-16,0,0,0,0,5,11,1
Erkobezerko40,5,australia,Apr-16,0,0,0,0,3,5,1
Jonny L,5,australia,Apr-16,0,0,0,0,0,6,2
KJS882,5,california,Apr-16,0,0,0,0,3,8,1
Fanny A,5,null,Apr-16,0,0,0,0,0,4,1
emzz2014,3,united states,Apr-16,0,0,0,0,3,3,1
Jellytree,4,missouri,Apr-16,0,0,0,0,-2,6,2
sandytraveler93405,5,illinois,Apr-16,0,0,0,0,0,6,1
Brad S,5,null,Apr-16,0,0,2,0,2,4,1
Linda B,5,oregon,Apr-16,0,0,0,0,0,1,1
Vivien T,4,australia,Apr-16,0,0,0,0,0,10,2
Chciagocritic,5,new zealand,Apr-16,0,0,4,0,4,10,1
Mark J,4,united arab emirates,Apr-16,3,0,0,0,0,4,2
Marthapel,5,oregon,Apr-16,0,0,0,0,4,11,4
sherry p,5,ma,Apr-16,5,0,0,0,0,6,2
Llyn R,5,australia,Apr-16,0,0,0,1,1,5,1
thebigseats,4,australia,Apr-16,0,0,0,0,5,11,1
03Val48,4,australia,Apr-16,0,0,0,0,3,7,1
Wooderson01,1,united kingdom,Apr-16,0,0,0,0,1,4,0
478craigb,5,null,Apr-16,0,0,2,0,2,9,1
Mathew J,5,connecticut,Apr-16,0,0,0,0,2,6,1
rhthomas1980,5,australia,Apr-16,0,0,0,0,5,9,1
Teresa K,5,singapore,Apr-16,0,0,0,0,5,8,2
stylusmaestro,2,sydney,Apr-16,0,0,0,0,0,2,4
Lucy M,5,australia,Apr-16,0,0,0,0,2,6,1
Matt V,5,australia,Apr-16,0,0,0,0,0,6,1
Santisgipfel,4,manchester,Apr-16,0,0,0,0,2,4,0
Sonja64Sydney,4,australia,Apr-16,0,0,0,0,0,4,0
Peter V,5,georgia,Apr-16,3,3,0,0,5,8,0
samuelphillips,4,sydney,Apr-16,0,0,0,0,3,11,1
TP123Manchester,5,new zealand,Apr-16,0,0,0,0,0,7,1
Yannyville,4,australia,Apr-16,0,0,0,0,0,5,0
costatlanta,4,michigan,Apr-16,0,0,0,0,5,5,1
jennyoz,4,md,Apr-16,0,0,0,0,1,7,1
MandyLou62,5,united kingdom,Apr-16,3,0,0,0,3,9,1
pea6uk,4,null,Apr-16,0,0,0,0,0,11,1
A2Dave,4,portugal,Mar-16,0,0,0,0,0,8,1
jvb1128,5,null,Mar-16,0,0,4,0,8,16,1
Pannalal,5,new york,Mar-16,0,0,0,0,0,5,2
Cherie N,4,sydney,Mar-16,2,0,0,0,4,7,2
BigMan66,5,united kingdom,Mar-16,0,0,0,0,3,8,1
Deefaianz D,3,minnesota,Mar-16,0,0,0,0,2,7,0
Boeing747-8I,5,null,Mar-16,0,0,0,0,4,15,2
rqf55,5,australia,Mar-16,0,0,0,0,1,9,1
Helenmary2014,3,ile-de-france,Mar-16,2,0,0,0,1,4,0
Al G,4,darwin,Mar-16,0,0,0,0,4,9,1
F4977QHmattp,4,south carolina,Mar-16,0,0,0,0,1,13,2
Lizzymer,2,new york,Mar-16,2,0,0,0,1,3,2
Neesa M,4,wagga wagga australia,Mar-16,0,0,0,2,2,6,1
Wayne R,4,malaysia,Mar-16,0,3,0,2,0,12,1
auf192696590,5,united kingdom,Mar-16,0,0,0,0,3,8,2
KEVIN G,5,united kingdom,Mar-16,0,3,3,0,4,9,1
SaintManic,4,malaysia,Mar-16,3,0,0,0,4,9,2
qsharmj,5,nsw,Mar-16,0,0,0,0,2,7,1
Lynne R,5,australia,Mar-16,0,0,2,0,0,9,3
Harry S,5,arizona,Mar-16,0,2,0,0,0,7,1
Stefanie R,5,united kingdom,Mar-16,0,1,0,0,4,12,1
4evaLuv-Holidays,4,louisiana,Mar-16,1,0,0,0,4,10,3
AS_IT_IS_24,4,netherlands,Mar-16,0,3,0,0,2,14,2
largebear,5,india,Mar-16,0,4,0,0,0,17,1
HBH31,5,australia,Mar-16,2,0,0,0,3,12,1
MrsMorelli,5,singapore,Mar-16,0,0,0,0,0,4,0
woodenshoe_8,5,null,Mar-16,0,0,0,0,4,7,0
MussaBhat,5,indonesia,Mar-16,0,0,0,0,0,9,0
Peter M,3,indonesia,Mar-16,2,1,2,0,2,8,0
Sharon T,4,france,Mar-16,0,0,0,0,3,7,3
09catlover,1,united kingdom,Mar-16,0,0,0,0,0,6,-1
ChuHoonChang,3,australia,Mar-16,0,0,0,0,3,8,1
TanjungBaraDiver,5,germany,Mar-16,2,2,0,0,4,11,1
luft90,4,australia,Mar-16,0,2,0,0,2,9,1
wayne744,5,yorkshire uk,Mar-16,0,0,0,0,1,8,1
Mick D,4,null,Mar-16,0,0,0,0,5,9,1
Christine O,5,england,Mar-16,4,0,0,0,0,8,0
MelbourneTravelmad,1,germany,Mar-16,0,0,0,1,0,4,2
SanukUK,5,canada,Mar-16,4,0,0,0,4,9,1
Shelley B,5,ireland,Mar-16,3,0,0,0,3,4,1
HOP_8,5,united kingdom,Mar-16,1,0,0,0,5,9,1
Clive J,5,storrington,Mar-16,0,0,0,0,4,6,0
MarcoOttawa,5,texas,Mar-16,0,0,0,0,0,10,0
Jabba989,5,texas,Mar-16,2,0,0,0,0,6,1
UKtraveller186298,5,london,Mar-16,0,0,0,0,0,9,0
keeling883,5,australia,Mar-16,3,0,3,0,2,10,1
JPDallas,5,united kingdom,Mar-16,0,0,0,0,9,20,2
AllenTravelers,5,united kingdom,Mar-16,0,0,0,0,0,3,1
butterflyfish13,5,singapore,Mar-16,0,0,0,0,2,11,1
TheLonelyElephant143,5,colorado,Mar-16,3,0,0,3,0,10,2
BobbyStodel,4,canada,Mar-16,2,0,2,0,2,9,0
Stephanie B,4,singapore,Mar-16,0,0,0,0,2,11,0
jeangwee,4,perth,Mar-16,0,0,0,0,0,8,2
GRW720,3,united kingdom,Mar-16,0,0,0,0,0,8,1
Marmak,5,philippines,Mar-16,0,0,0,0,0,3,2
TeOos,4,uk,Mar-16,2,0,0,0,3,13,1
GerryOz,5,wisconsin,Mar-16,0,0,0,0,4,8,0
OzMaryAnn,4,france,Mar-16,3,3,0,0,5,8,1
smasher1984,5,united kingdom,Mar-16,1,2,1,0,2,11,1
Cornish,4,united kingdom,Mar-16,5,0,0,0,5,9,1
Homeschooling,4,australia,Mar-16,0,0,0,0,1,7,0
jBigoo,4,united kingdom,Mar-16,0,0,0,1,1,5,0
Aidi156,4,victoria,Mar-16,0,0,1,0,5,11,2
Vigilant2013,3,capetown,Mar-16,0,0,0,0,1,5,0
Shane B,5,australia,Mar-16,2,0,0,-1,2,4,0
drmary145,4,singapore,Mar-16,3,0,0,0,2,14,1
NudeFoodDude,4,rhode island,Mar-16,0,3,0,0,0,8,0
erewhon,4,china,Feb-16,0,0,0,0,3,2,1
Emanpee,4,null,Feb-16,0,0,0,0,2,17,3
Angelvonne86,3,florida,Feb-16,0,0,0,0,4,8,0
Christine D,5,null,Feb-16,1,0,0,0,3,11,2
Perry B,4,newport,Feb-16,0,0,0,0,2,10,1
vahehg,4,united kingdom,Feb-16,2,2,0,0,3,4,0
Jgdutyfree,3,mermaid waters,Feb-16,4,0,0,0,3,18,1
DrFletch,4,melbourne,Feb-16,0,0,0,0,0,2,2
jadeegreen,3,australia,Feb-16,0,0,0,0,0,3,-1
Jack R,5,eastbourne,Feb-16,0,0,0,0,0,10,5
Margaret V,5,eastbourne,Feb-16,0,0,0,0,6,15,1
ChrisP1963,4,null,Feb-16,0,0,0,0,4,9,0
Mick O,4,michigan,Feb-16,1,0,0,0,1,9,3
EDW99,4,singapore,Feb-16,-1,-1,0,0,4,8,1
Peter W,4,null,Feb-16,0,0,0,0,1,6,1
Mark A,4,cotswolds,Feb-16,0,0,0,0,3,7,0
MimiandPapa2862,5,sweden,Feb-16,0,0,0,0,3,8,2
Travelling_Mats,4,sydney,Feb-16,0,5,0,0,5,6,0
Bucket2428,5,united kingdom,Feb-16,1,0,0,0,1,9,1
Gillcotswolds,5,singapore,Feb-16,2,0,0,0,1,14,3
ricky_hilton,3,singapore,Feb-16,0,0,0,0,0,3,1
Jester246,4,malaysia,Feb-16,0,0,0,0,0,7,1
Littlecot,5,united kingdom,Feb-16,0,0,0,0,1,4,1
Gerline S,4,united kingdom,Feb-16,1,0,0,0,0,5,1
DodP100,4,singapore,Feb-16,0,0,0,0,-1,4,1
KLTravel15,4,michigan,Feb-16,0,2,0,0,4,10,0
Sarah H,5,canada,Feb-16,2,0,0,0,1,6,3
FolkestoneJack,4,australia,Feb-16,2,0,0,0,3,9,1
mherwanto,1,nyc,Feb-16,0,0,0,0,0,5,2
Frederick G,4,girne,Feb-16,0,0,0,0,0,4,0
Yukon Landcruis... R,5,null,Feb-16,2,2,0,0,3,12,4
Fotosnapper,5,united kingdom,Feb-16,0,0,0,0,2,11,0
bronx4play,5,sheffield,Feb-16,4,0,0,0,0,12,0
Sue H,5,null,Feb-16,0,0,0,0,0,9,1
Margaret V,5,null,Feb-16,0,0,0,0,3,13,1
Carrick33,5,null,Feb-16,0,0,0,0,1,5,0
Kim T,5,singapore,Feb-16,0,0,0,0,3,12,1
Jackluvscharlie,4,florida,Feb-16,8,0,0,8,8,8,1
Sharnett,5,united kingdom,Feb-16,0,0,0,0,0,7,1
Lux l,3,california,Feb-16,0,0,0,0,1,6,1
Noorazharramli,4,california,Feb-16,2,0,0,0,2,12,0
sunking2,5,california,Feb-16,2,0,0,0,2,8,3
b-sutcliffe1,5,illinois,Feb-16,0,0,-1,0,1,5,1
Barges867,5,chester,Feb-16,0,0,0,0,4,10,1
Californian2012,5,null,Feb-16,0,0,0,0,0,9,2
jackiesnk12,5,singapore,Feb-16,0,0,0,0,3,6,1
Anil K,5,london,Feb-16,2,4,0,0,0,5,1
Oneworld01,5,nt,Feb-16,0,0,0,0,1,3,1
sceyng,5,malaysia,Feb-16,0,0,0,0,0,12,1
ssdl,5,london,Feb-16,0,0,0,0,3,10,2
0globe0trotter0,4,norway,Feb-16,0,0,0,0,4,11,0
loulang,4,null,Feb-16,0,1,0,0,4,8,1
Stanley W,4,null,Feb-16,0,0,0,0,2,5,0
ShirleyC6464,5,canada,Feb-16,0,0,0,0,2,5,0
Bertago,5,australia,Feb-16,0,0,0,0,0,5,1
Dennis L,5,indiana,Feb-16,0,0,0,0,4,9,0
Robyn A,4,tx,Feb-16,6,0,0,0,0,7,2
yorom,4,the netherlands,Feb-16,0,0,0,0,-1,2,3
Daryl M,3,arizona,Feb-16,0,0,0,0,0,7,3
RosaVillarreal,5,florida,Jan-16,0,0,0,0,0,6,2
TonyTimeShare,4,new zealand,Jan-16,0,0,0,0,2,11,2
HadesNL,5,virginia,Jan-16,0,0,0,0,0,4,1
Frank P,5,india,Jan-16,0,0,2,0,0,10,2
jaybeeFL,3,australia,Jan-16,0,0,0,0,3,8,2
clouds6,5,northern territory,Jan-16,0,0,0,0,5,13,2
preplady,5,cyprus,Jan-16,0,2,0,0,0,8,2
AnuradhaGoyal,3,australia,Jan-16,0,0,2,0,0,2,4
IAN M,4,georgia,Jan-16,1,0,0,0,2,8,1
Erna M,5,null,Jan-16,0,0,0,0,2,5,1
Nate B,4,toronto,Jan-16,0,0,0,0,2,6,1
Tim R,5,finland,Jan-16,0,0,0,0,1,8,1
GATravelersRetires,5,null,Jan-16,0,0,1,0,2,6,1
Robyn C,4,united kingdom,Jan-16,2,3,0,0,5,16,1
LMC_Canada,3,null,Jan-16,0,0,0,0,4,9,1
Timo V,4,australia,Jan-16,0,0,0,0,0,0,0
Natasha E,4,saudi arabia,Jan-16,1,0,0,0,0,3,1
PetaMay,4,australia,Jan-16,1,2,1,0,2,5,1
Cjackso7,5,null,Jan-16,0,0,0,0,0,6,0
Oldjack,4,regional victoria,Jan-16,0,0,2,0,2,7,1
adela m,4,united kingdom,Jan-16,0,0,0,0,2,8,1
Ateekur Rahman Y,5,australia,Jan-16,0,2,0,0,1,9,1
Craig M,2,singapore,Jan-16,0,0,0,0,0,1,-1
RegionalVictoriaKay,5,hawaii,Jan-16,0,0,0,0,2,12,0
Di B,4,china,Jan-16,0,0,0,0,3,6,2
justus61,4,united kingdom,Jan-16,0,0,0,0,0,2,1
yamatoakitsuki,4,null,Jan-16,0,1,0,0,3,10,1
twopeasonepod808,5,australia,Jan-16,0,0,0,0,0,10,2
Jeff S,5,australia,Jan-16,0,0,0,0,0,7,1
Veronika K,4,virginia,Jan-16,0,0,0,0,1,7,1
Fen N,5,united kingdom,Jan-16,0,0,0,0,7,18,3
Glenn A,3,australia,Jan-16,0,0,0,1,1,7,1
ty_of_perth,5,texas,Jan-16,0,0,0,0,0,2,1
susan d,4,null,Jan-16,0,0,0,0,2,9,1
sportingbabe,5,united kingdom,Jan-16,4,0,0,0,4,7,0
Fernan P,5,colorado,Jan-16,0,0,0,0,0,5,2
cjs4,5,united kingdom,Jan-16,0,0,0,0,0,14,2
Jedme,5,china,Jan-16,1,0,0,0,2,4,0
Daphne Y,5,new jersey,Jan-16,0,0,5,0,5,11,1
TanyaM53,5,finland,Jan-16,0,0,0,0,0,8,2
ditsywitsy,4,united arab emirates,Jan-16,5,3,0,0,0,10,1
lz s,5,north wales,Jan-16,0,0,0,0,2,8,1
disappointed96,5,australia,Jan-16,0,0,0,0,4,10,2
Taurine330,5,null,Jan-16,0,2,0,0,0,6,1
Salah_Sharaf,4,new zealand,Jan-16,0,0,0,0,0,2,0
Cilgwyn,5,australia,Jan-16,2,0,0,0,0,8,1
Missjane06,5,florida,Jan-16,0,0,0,2,2,10,1
Peter K,4,null,Jan-16,0,0,0,0,3,13,1
Lamca274,5,australia,Jan-16,0,0,0,0,0,7,1
hamster l,4,nsw,Jan-16,0,0,0,0,0,4,3
Mr_Objectivity,4,new jersey,Jan-16,0,0,0,0,5,16,1
Lawrence O,4,singapore,Jan-16,1,1,0,0,0,13,1
LBW379,5,null,Jan-16,0,0,0,2,2,8,1
chamboNsw,5,singapore,Jan-16,0,0,0,0,2,8,1
woftam1,2,singapore,Jan-16,0,4,0,0,0,9,-1
Rara K,4,singapore,Jan-16,0,0,0,0,1,5,1
eurotrabell,5,new zealand,Jan-16,0,4,0,2,2,12,1
yaya_tansg,5,null,Jan-16,0,0,0,0,0,6,0
skimpyknees,5,singapore,Jan-16,0,0,0,0,4,9,0
MarcusSemba,2,spain,Jan-16,0,0,0,0,1,8,0
00-em-00,5,new zealand,Jan-16,0,0,0,0,0,8,2
cintalynn,5,new zealand,Jan-16,0,0,0,0,6,13,2
Chris B,5,null,Jan-16,0,0,0,0,2,11,1
Roger S,4,null,Jan-16,3,0,0,0,1,7,1
Lim L,5,null,Jan-16,0,0,0,0,5,10,1
Oranjemakker,5,india,Dec-15,0,0,0,0,1,3,2
Eddy D,4,null,Dec-15,0,0,0,0,2,7,2
just_stitch,5,ohio,Dec-15,0,0,0,0,0,5,3
Sydview,5,australia,Dec-15,1,0,2,0,4,11,1
JDJ4,4,null,Dec-15,3,0,0,0,6,11,1
Louise O,4,australia,Dec-15,0,0,0,0,4,6,0
planetraincar,3,null,Dec-15,2,0,0,0,0,3,-2
read_my_mind,4,chicago,Dec-15,0,0,0,0,0,9,1
Andrew A,5,australia,Dec-15,7,0,0,0,4,14,0
kissane,5,null,Dec-15,2,0,0,0,2,9,1
Nur A,5,norway,Dec-15,0,0,0,0,0,4,1
afineguy,5,atlanta,Dec-15,0,0,0,0,6,12,1
Mookiandsam,5,arizona,Dec-15,0,0,0,0,1,3,1
Rawsilver,5,sydney,Dec-15,0,0,0,0,2,9,1
